people_ID,infect_prob
17958,50.443783
6315,50.47931
5349,51.065617
5227,50.408134
5280,62.328045
6303,61.08002
6023,50.388046
5581,50.641964
18202,58.944603
5970,50.338337
18504,49.998753
18047,50.321045
5532,58.581688
18588,50.364395
6098,50.177933
6189,50.2585
17632,48.502644
5359,50.43648
18500,50.46142
6293,49.446587
5205,61.346195
17915,49.88724
17987,50.68978
5517,50.252983
5501,62.4099
5764,50.48253
18211,56.398537
18487,63.530327
17863,49.71934
5191,49.89117
6111,49.888615
5769,50.55188
18605,57.955494
18038,50.38511
5930,50.018066
18072,50.445293
6102,59.21684
18020,50.13907
17665,49.977005
17668,50.13577
18705,50.05722
17968,63.554966
18212,50.64924
5968,49.711796
17938,49.86515
6277,49.680058
18536,50.792965
18613,62.72573
5766,49.952118
18474,50.102398
18297,53.720367
18753,50.365158
18701,59.859253
5835,49.90569
18142,50.223835
18838,50.134586
17719,59.311516
5890,50.30928
5560,57.441807
17658,50.030384
18582,50.550858
18300,50.598904
18679,56.912937
18365,50.286755
18901,58.698368
18414,50.3431
18889,49.64599
18257,50.214653
18884,49.55741
18873,50.422585
5369,49.738815
18698,49.882267
5746,60.784832
17844,58.76818
18893,50.241135
17867,50.671013
17899,49.653362
18546,49.523693
18325,50.013252
6220,49.93028
18625,49.81143
18053,50.44323
5607,61.908436
5989,49.444893
17712,50.776043
18799,50.03802
5483,50.497654
6157,50.034744
5715,49.972633
17814,50.92352
17754,49.802666
5375,50.00608
17627,68.37203
17654,55.209003
5923,50.361137
18348,49.51501
18657,50.1657
5262,49.74784
18491,49.82042
5851,65.24097
17956,49.70822
6270,49.691833
5932,49.97034
18323,49.871326
5290,60.248238
5434,49.91202
17782,50.784256
5836,50.004925
5729,49.444855
17780,50.203445
17757,49.89025
5197,49.59474
18498,49.58767
18832,60.765186
18023,50.132168
5435,49.81038
18852,49.35362
18254,49.72907
18024,49.51635
6194,49.689137
18007,54.246662
5473,64.17836
5550,49.194687
18451,62.257504
6081,50.103107
5506,48.625267
18098,49.784004
17952,48.963493
5844,49.26723
5692,49.801384
5499,49.769234
5145,49.878834
18499,49.828644
5084,49.582664
6169,58.984154
18758,49.51136
18419,49.722046
5838,50.080193
5847,49.20383
18869,50.068726
5346,49.82999
18885,50.147182
5183,49.489185
5818,49.899326
5648,49.86603
18390,63.13573
18537,49.28204
17954,49.83843
17786,49.841312
17636,50.138653
17660,50.202316
18221,49.813698
5869,49.653366
5656,49.33213
5684,49.737595
5141,49.498714
6168,49.940044
18908,49.553967
5531,49.43155
5680,62.266457
5960,49.648926
18065,49.356377
18429,50.220963
18793,49.976273
5457,50.040085
18356,49.523586
17766,54.89298
6066,50.07804
18841,60.251453
5549,61.408955
5398,48.769424
17904,49.66747
18322,59.99745
5119,49.82166
5705,57.349735
5977,50.28119
18125,49.95804
18080,49.11075
5946,49.887196
18677,49.920845
6046,63.0958
18317,49.711468
5892,49.490833
5300,50.043312
5291,49.10001
5819,48.7868
18444,49.49289
5294,58.471928
6055,50.113052
6064,49.13046
18667,50.401848
5541,49.256145
5991,49.585014
6244,55.02619
5837,68.67793
5827,49.306976
18697,49.61902
18146,56.96538
5920,49.152916
18111,49.499058
17933,58.34777
18607,49.708054
18248,49.52334
5831,49.438393
5184,49.177567
17934,49.485104
17746,49.352688
6202,49.876858
5199,48.719707
5884,49.144936
17728,49.468666
5657,49.203438
5144,48.843994
6217,56.83484
17677,49.41446
6026,49.001656
6233,49.221424
5446,64.67164
5962,49.788254
18423,49.48052
17715,56.99787
17841,49.584812
5800,50.224655
6187,49.139816
5361,56.319798
5384,60.217384
18797,50.360973
18287,49.313484
5558,49.39971
18790,49.306423
5771,49.63779
5209,55.558567
6243,49.125294
18747,49.13537
18587,62.807655
5086,50.06713
5443,48.918026
5148,48.989815
18649,49.265465
6278,49.266964
18204,49.70325
5422,59.204216
5467,49.188473
17923,64.64871
18320,59.711792
5094,49.638702
6088,49.546597
5429,49.674305
5529,49.543034
18218,49.52055
5679,49.288227
17913,49.608772
18576,49.09022
18724,49.822884
6238,49.617058
18637,49.639214
18748,49.18396
5252,56.78696
18075,48.718266
18222,48.841232
5273,49.43882
5886,49.202072
6033,49.639824
18291,48.598713
5616,59.134567
18166,49.23554
17692,49.91088
5219,49.745136
5988,49.045433
5504,48.726982
18129,49.25889
18440,57.794636
18488,49.58705
18131,49.49229
18849,49.738758
18162,49.602997
18829,64.71105
5156,49.068233
18013,49.283604
18804,49.217133
17708,48.661552
17795,49.658054
5811,48.811638
17936,49.539333
5221,49.85857
5845,48.66635
18490,48.949123
5126,49.07657
18367,50.411255
5767,60.543224
5438,49.672848
18746,48.960518
18883,49.888687
17822,49.044937
5535,49.04608
5447,48.944824
5804,49.115986
18729,49.3482
18032,56.050488
5570,48.789734
18837,48.716312
18690,48.943096
5245,48.24477
6123,49.385315
17916,48.863274
18859,49.126064
18232,49.111797
5954,48.8728
5308,49.17635
18458,49.243755
5813,49.491768
5914,49.88962
18561,49.363544
18114,59.970665
5590,49.307816
17848,49.295933
5309,49.199654
5110,54.4168
6192,49.464058
5079,48.9099
5640,48.892254
18067,48.78482
5695,48.780823
18620,49.457344
18215,58.581802
5626,48.98728
17720,48.659256
18548,49.29426
6280,59.490894
18449,49.671997
18450,49.495777
18005,49.576004
18831,49.18689
18683,48.577087
17764,48.937386
5439,49.223545
6322,48.88548
18280,48.12058
6172,49.60038
18466,65.06603
18359,49.27999
18002,49.657444
18334,63.09912
6110,48.498386
5486,49.23704
5251,55.21832
5919,49.649086
6215,49.23807
5812,59.453148
18156,48.861206
17650,48.608204
18415,49.252552
18160,49.653873
5928,49.460983
6056,62.15936
18025,49.543407
6054,49.548214
17681,49.703274
17776,48.98799
18133,49.062492
18708,49.434196
5394,49.27261
6119,48.475914
5270,48.70872
17959,49.20655
5406,49.169296
5950,49.219734
18168,59.771584
18029,48.968834
6239,49.44085
18467,57.693386
17964,49.602623
18656,49.38946
18552,48.851463
18079,49.28796
18678,65.178894
6039,48.946735
18185,49.35269
6203,48.449993
5360,48.630882
18909,49.63281
18196,54.903416
18632,49.55324
18512,48.54819
18034,57.510166
5268,48.663708
6223,49.152977
18631,48.431988
5373,49.296
18696,49.869747
5789,48.99568
18900,49.455116
5681,49.72031
18283,48.5714
18847,61.238537
5159,49.05789
5551,59.075714
18074,48.96345
17784,48.94799
5335,48.429382
18903,49.12339
18062,48.3718
18630,49.163277
5599,49.522877
17999,49.347626
5701,47.784145
18827,48.63938
17970,53.25953
5419,49.25116
18581,48.869972
17861,57.665558
5393,48.574814
17806,64.058975
6129,48.65812
5161,62.473915
17804,48.62948
5780,48.441185
5479,48.81343
18086,49.41514
6248,49.153698
17798,49.228493
18157,48.890633
18272,48.828484
18022,48.66588
18770,49.329105
5230,49.69919
5565,62.71074
18539,58.93493
18167,48.3541
5615,48.201046
18307,48.541515
5397,49.117695
18102,48.173595
18324,49.219864
18099,59.8894
18015,48.794533
5481,48.75093
18418,49.26324
17831,48.93501
6115,49.104538
17982,48.648094
18014,48.948505
18779,48.893414
18820,49.380863
18558,49.04168
18017,48.530025
17837,48.515717
5976,48.62766
18306,49.15012
6272,49.285793
18331,58.377274
5561,48.382923
17669,48.851376
18855,49.292095
5528,48.331264
18321,48.512787
18172,48.2911
18614,49.189575
17748,48.669285
17800,61.1002
5945,49.238407
18514,48.506023
5644,48.53899
5982,48.69523
5288,65.40994
6265,48.669582
5840,48.83754
17851,61.748283
18246,49.19227
6250,48.22877
5214,49.126987
18777,49.11002
6001,48.29004
5782,48.550606
5484,49.13967
5760,48.666225
6218,48.394474
5953,48.198933
18577,48.56179
6264,49.4013
17770,48.19537
18634,48.590847
5938,48.472412
6214,48.807007
5324,48.874832
18108,48.588047
18469,48.322315
18672,48.773994
18480,59.91909
18531,48.974068
6180,59.526352
5454,48.77189
5364,58.13181
18088,56.815437
17922,48.861496
6286,49.318146
18456,49.7316
17975,48.733727
18397,48.39507
5242,48.635357
5244,48.891644
18445,60.82047
18281,49.02477
5636,48.125473
17957,49.639427
18761,48.91349
17990,48.981045
5123,58.886295
5801,48.904743
6235,48.579815
6108,56.45326
5659,48.288452
18503,61.01322
5190,48.500015
18711,48.3388
18670,48.789337
18814,48.53529
18057,56.850166
18751,49.80691
18786,48.48703
6150,48.756374
18574,49.008343
18506,48.899586
18828,48.50802
6069,48.628086
5180,49.57106
6166,48.204025
17791,48.239033
5113,51.83666
17939,48.44754
6259,48.542324
17928,48.04555
17624,64.01613
17623,56.571003
18477,48.76055
17734,48.498787
18275,48.014656
17998,48.39958
17992,48.572224
5655,48.29427
5969,48.738876
5863,48.061226
18803,48.771774
5418,49.458904
5850,48.76752
5240,48.898388
5672,47.803265
6094,48.39278
5293,48.753384
5081,47.928375
5537,48.503593
5663,47.825344
17790,48.771984
6205,57.590233
6198,48.940277
5566,48.078083
5742,57.655037
6096,64.40204
6004,64.38527
5092,58.34169
18593,48.22655
6177,48.619568
5413,48.665375
5917,48.28384
5211,60.29286
5848,48.64084
17839,47.897324
5553,48.30902
18590,47.85296
5451,65.13849
6273,48.045685
17641,48.880634
5523,48.276875
17749,58.950157
6093,48.031204
5440,48.409695
18671,48.436794
5743,55.129135
17740,61.446686
5153,48.638264
17881,47.84955
18256,58.63248
18638,48.590595
5396,49.032784
17997,65.275345
17687,48.082863
18627,47.9574
5277,59.759914
18826,57.475857
5719,48.416782
5600,47.81011
18112,64.32485
5522,48.100018
18089,63.334686
5090,56.22443
5124,48.1175
18120,58.86588
5557,48.148952
5796,47.867645
17937,48.262257
18265,48.511932
18878,48.10978
5773,48.25826
18091,48.378628
5964,60.37534
18019,62.499348
5133,48.244713
6170,47.887917
17803,48.65901
5966,48.145958
18124,48.557796
18717,48.333492
5243,48.062973
17882,48.378117
18533,48.10791
18876,47.825855
18744,48.42113
5278,47.3899
5239,48.237057
5358,55.02675
5574,48.96711
5641,66.03983
18186,56.768986
17885,47.900757
5939,47.636166
5155,47.681717
5412,61.11596
17699,47.941875
17640,55.26749
18522,52.99452
17905,48.232746
5575,48.470043
5569,66.330986
5325,48.801746
18703,48.705524
17898,48.255688
18351,47.94164
18560,47.43329
5372,47.85503
17985,56.5214
5186,47.14883
5098,47.413727
18063,48.53237
6041,48.30358
5638,47.87269
18493,48.22243
18216,48.069176
18223,47.91066
5694,47.76859
5088,47.961746
18621,47.596596
5363,47.515564
5943,64.19761
5765,48.218857
17870,48.70186
5106,47.461742
18004,51.669792
17980,48.14129
5385,57.794914
5810,48.168068
6236,47.827496
18393,56.548637
5721,47.682243
18045,47.925526
18335,48.453423
18008,58.82776
5468,48.114433
18806,48.072456
17819,48.531723
5965,46.935017
18230,47.628887
5336,47.408936
5577,47.84906
18760,47.506382
17860,57.988754
18782,47.970467
6072,60.955006
17744,47.840908
18519,47.34637
17811,47.257355
5445,47.53636
5491,47.36675
5992,47.41266
5269,47.32683
18608,47.305878
5582,47.40986
5961,47.401276
18092,47.668358
17830,47.158756
17778,47.912056
6036,46.935017
17698,47.17173
5286,47.23182
18619,47.788136
6242,47.004387
5320,58.670624
6149,54.884384
18048,47.542015
17852,47.16053
6208,49.04351
18363,48.564445
5937,48.72258
6007,47.93141
5248,63.07969
17691,47.35245
5411,46.935017
5533,46.935017
5806,61.40839
5867,47.313526
5902,47.877327
5465,64.636024
5441,47.547516
5279,47.111683
17745,56.93863
18795,59.05703
18743,49.12662
18193,61.81088
5935,48.108948
5222,47.691223
5633,47.240387
5326,47.25442
6113,46.935017
17914,46.935017
18132,48.153774
18199,48.45002
6260,47.61145
17893,47.519222
5518,47.14719
5568,60.643547
5231,49.18483
5926,48.79963
6164,48.033554
18126,48.845963
17989,48.10308
18368,66.1359
5527,46.935017
17785,47.59343
5341,55.89055
5979,63.077076
17812,65.04583
5492,48.738445
5864,65.13642
18566,64.88141
18600,63.322044
6301,47.119755
17700,60.178654
17630,47.494072
5936,47.026287
18725,48.6006
5610,48.136036
17775,66.70184
17672,48.140625
5340,64.015724
18290,49.44857
18249,66.74143
17633,47.343803
18392,48.17701
18431,49.816048
6185,49.485
6075,49.60499
18860,47.501625
6034,48.739044
5322,57.15285
5505,49.755157
6017,49.384785
5604,49.376495
18784,49.51794
17918,49.354465
17854,49.50761
5873,48.944912
5462,49.50675
17946,49.493984
6146,65.97853
18182,49.700752
17945,49.338066
18655,48.567608
18435,49.529728
18226,49.48131
18895,49.425125
5097,48.91761
5871,48.97765
18597,49.619675
18520,59.258125
6050,48.91779
18645,48.248096
5179,48.590656
18564,49.075123
5168,49.459114
18666,49.31057
5301,48.609207
18109,49.68841
6184,49.10191
5635,55.66728
6090,48.886166
6000,48.49511
5437,49.647343
5775,49.89066
5353,49.119957
5985,48.797447
17643,49.304817
18864,48.362415
5865,48.67886
6139,57.660046
5131,48.650665
18346,49.44329
18250,49.52242
5078,48.834583
5524,49.318718
18800,48.688347
5642,48.74332
6163,48.922047
6079,46.935017
5450,48.860413
6015,66.97643
18433,48.70731
18684,48.3003
17887,48.86518
5235,48.51795
5877,49.151653
18902,60.600536
6209,48.12806
5357,48.30994
18289,48.33294
18508,48.468353
5337,48.37515
5408,48.517357
5940,48.695053
18555,49.048912
18844,48.602665
6019,49.500267
18834,48.58655
5913,48.409092
18161,48.17173
18880,48.748863
18434,48.80379
18422,48.664032
5448,48.400883
5737,48.74108
5990,48.43658
5676,48.56723
18484,48.85493
18136,48.205555
18037,48.231968
6226,48.118374
18389,48.707134
18660,48.152657
5718,48.722855
18371,58.76055
6147,48.285423
5189,48.347687
18583,49.38505
5949,48.547825
5267,58.733078
5460,48.82466
5487,48.185257
18811,47.993885
6268,48.215214
18049,48.073914
5082,47.977886
17883,66.84327
18754,61.168198
18907,48.44062
5916,48.356205
5547,55.75194
17621,48.155792
5605,61.003796
5366,60.459602
18184,49.361664
5774,62.75838
5485,47.940716
5416,65.123795
18375,48.615303
18338,48.730896
5495,47.96707
18396,48.782112
18505,48.582104
18386,48.06113
5895,48.441223
18056,48.67764
5490,49.06364
5906,48.10504
5122,63.55621
18378,62.80195
18856,48.163036
17797,62.264603
17771,56.995377
18224,48.45292
17903,48.434925
6309,48.17782
18662,48.97032
18263,48.580708
18453,47.831528
5830,48.456524
17849,62.256027
18268,48.433647
17760,48.705357
18187,48.086594
5287,48.87754
18471,48.703335
6306,48.543278
5591,48.85626
5253,49.10516
18759,48.232777
18209,63.378365
17666,48.35273
18730,47.608524
18235,62.514698
5685,47.611526
18862,48.384388
18373,48.846245
18874,48.36279
18436,48.331627
6116,48.302864
17675,48.09278
17637,48.039345
17781,47.73767
6003,61.528538
17679,62.64593
5880,48.673096
18277,48.919933
17655,48.374218
6045,48.25974
18483,48.29409
18540,48.22554
5802,47.971962
5295,47.7749
18891,47.985302
18234,48.382915
5874,63.495953
5876,48.358185
17835,62.59398
17642,48.34716
18644,70.992836
18152,48.196873
5597,47.89512
5202,48.06349
17977,48.632236
5793,47.919155
18206,48.600567
18604,48.671814
5691,48.363705
6216,62.101578
5272,48.37946
18213,47.639008
17829,48.581463
6029,48.159843
18734,47.817272
17988,61.215767
5095,48.702175
18815,48.6429
5115,48.31575
17855,47.794548
5777,68.29355
5647,48.01885
5894,59.386368
5167,48.115097
18888,49.09932
6152,48.500954
18624,48.196774
17995,48.444443
18259,47.985344
17979,48.962784
18381,48.173073
18824,47.80362
17620,47.481216
5878,47.848152
6118,48.417995
5377,61.46534
6230,48.297096
18140,48.36849
18468,48.941833
5304,47.75346
5736,65.86661
5125,47.48852
18629,61.78446
18200,47.88658
5585,48.05362
5952,48.53125
5152,47.688354
6285,63.996605
5630,63.659
18723,48.454445
17845,48.558002
18532,62.144287
18669,48.52185
18171,59.37005
18384,47.451305
5283,48.381176
17924,48.084137
5307,48.121655
5732,48.499565
5750,48.35278
5915,48.440773
5752,48.751118
18481,48.190582
18473,48.112637
18060,48.069572
17866,48.233685
18817,48.025146
18100,60.773987
18507,60.790207
5927,47.748516
5534,48.380177
6200,47.660343
5670,48.073387
5314,65.67747
6294,47.710793
5612,47.493687
18527,48.139885
18742,48.40498
17705,48.847466
17906,48.113823
6199,57.43791
18549,48.171074
18551,47.67469
17940,47.823605
18036,58.280064
18097,47.974182
5154,48.573345
5432,47.932835
18808,67.75193
18836,47.88569
17707,47.83092
5731,48.05044
5452,55.558193
18402,47.73737
5312,47.521263
17827,48.361614
17846,48.938503
5820,47.74272
17834,47.81635
17789,60.386806
6100,47.83063
18128,47.78373
18694,58.020863
6002,48.43756
5995,47.876907
18261,47.880577
18722,47.940563
5758,47.47359
17929,47.99618
5233,47.556152
17807,48.111397
18148,48.128197
6174,48.011917
18712,48.036514
18006,47.804905
5417,47.41295
18247,64.21461
5660,47.683372
6296,48.29329
18379,65.101685
18681,48.509796
18217,69.83542
5414,48.406044
5433,48.223118
18143,65.04474
18406,47.238968
6221,64.08429
5611,47.690502
5887,47.423668
18810,47.30783
18905,47.353237
18602,47.79497
6142,47.847054
18253,48.37399
18719,68.68665
6086,47.71502
5182,66.518814
17981,47.350292
5809,48.261898
5901,47.929436
6160,48.250202
6126,48.349617
18867,47.72574
17721,60.771893
18894,47.762726
17872,48.360767
6143,48.10662
6158,47.923576
6183,48.09172
18733,47.769802
5128,47.9566
17645,47.64127
6279,46.935017
18689,47.634884
5978,47.712585
5555,47.80124
5703,47.756023
5163,47.58764
5147,48.186573
17762,48.053005
18412,47.885246
5112,47.44465
18713,63.06646
5763,47.094543
17625,48.055862
5105,47.985035
5707,47.389584
18718,47.94268
5975,47.5551
18538,47.24112
18164,47.69141
5136,47.992313
18534,61.16873
5861,48.268387
5621,47.19363
5776,48.55369
18214,62.73604
5509,47.870316
17894,67.99765
17912,47.739433
17818,48.023384
5077,47.43379
18417,57.224545
5165,47.636265
18479,47.394276
18858,47.71933
17955,47.85077
17756,59.673
6040,47.729767
17961,56.52514
18145,47.531734
18663,47.549576
17833,49.19091
18122,48.309227
18659,48.29986
5192,60.63653
18543,48.208733
18781,58.54759
6262,47.748302
18823,47.514076
18041,47.85048
18304,60.514954
5584,47.68344
5808,58.96927
5629,47.798363
18432,47.91452
17737,47.44697
18130,47.595203
18233,64.91325
18446,48.19312
5455,47.50173
6222,47.95999
18494,47.62817
18284,47.39445
5980,47.65151
18198,65.22528
18179,47.336548
5134,47.8122
17629,47.54771
18009,47.80308
17930,47.257374
5250,47.451763
5104,46.98701
5162,47.77431
5456,47.382313
17779,47.226433
17659,47.956547
17710,47.55606
18313,47.912132
5391,58.516586
5567,47.181488
5868,47.80041
18137,63.638134
5646,65.457054
5327,47.694393
6254,47.23746
